"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1","dist_a","dist_b"
"251","AGPE",111,1,"111_177",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"252","AGPE",111,1,"111_178",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"253","AGPE",111,1,"111_179",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"254","AGPE",111,1,"111_18",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"255","AGPE",111,1,"111_18",0,NA,2011,2012,1,3,0,NA,2013,1,5,1,NA,NA,NA
"256","AGPE",111,1,"111_18",0,NA,2011,2013,2,5,1,NA,2014,1,9,3,NA,NA,NA
"257","AGPE",111,1,"111_18",0,NA,2011,2014,3,9,3,NA,2015,1,7,2,33,NA,NA
"258","AGPE",111,1,"111_18",0,NA,2011,2015,4,7,2,33,2016,0,NA,NA,NA,NA,NA
"259","AGPE",111,1,"111_180",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"260","AGPE",111,1,"111_180",0,NA,2013,2014,1,3,0,NA,2015,1,1,0,NA,NA,NA
"261","AGPE",111,1,"111_180",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA,NA,NA
"262","AGPE",111,1,"111_181",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"263","AGPE",111,1,"111_181",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"264","AGPE",111,1,"111_182",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"265","AGPE",111,1,"111_183",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"266","AGPE",111,1,"111_184",0,NA,2013,2013,0,1,0,NA,2014,1,13,4,NA,NA,NA
"267","AGPE",111,1,"111_184",0,NA,2013,2014,1,13,4,NA,2015,1,2,0,NA,NA,NA
"268","AGPE",111,1,"111_184",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"269","AGPE",111,1,"111_185",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"270","AGPE",111,1,"111_185",0,NA,2013,2014,1,5,1,NA,2015,0,NA,NA,NA,NA,NA
"271","AGPE",111,1,"111_186",0,NA,2013,2013,0,1,0,NA,2014,1,6,1,NA,NA,NA
"272","AGPE",111,1,"111_186",0,NA,2013,2014,1,6,1,NA,2015,1,2,1,19,NA,NA
"273","AGPE",111,1,"111_186",0,NA,2013,2015,2,2,1,19,2016,0,NA,NA,NA,NA,NA
"274","AGPE",111,1,"111_187",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"275","AGPE",111,1,"111_187",0,NA,2013,2014,1,1,0,NA,2015,1,4,1,49,NA,NA
"276","AGPE",111,1,"111_187",0,NA,2013,2015,2,4,1,49,2016,0,NA,NA,NA,NA,NA
"277","AGPE",111,1,"111_188",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"278","AGPE",111,1,"111_189",0,NA,2013,2013,0,1,0,NA,2014,1,4,2,NA,NA,NA
"279","AGPE",111,1,"111_189",0,NA,2013,2014,1,4,2,NA,2015,1,6,1,31,NA,NA
"280","AGPE",111,1,"111_189",0,NA,2013,2015,2,6,1,31,2016,0,NA,NA,NA,NA,NA
"281","AGPE",111,1,"111_19",0,NA,2011,2011,0,1,0,NA,2012,1,10,1,61,NA,NA
"282","AGPE",111,1,"111_19",0,NA,2011,2012,1,10,1,61,2013,0,NA,NA,NA,NA,NA
"283","AGPE",111,1,"111_190",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"284","AGPE",111,1,"111_190",0,NA,2013,2014,1,4,1,NA,2015,1,8,2,83,NA,NA
"285","AGPE",111,1,"111_190",0,NA,2013,2015,2,8,2,83,2016,0,NA,NA,NA,NA,NA
"286","AGPE",111,1,"111_191",0,NA,2013,2013,0,1,0,NA,2014,1,5,0,NA,NA,NA
"287","AGPE",111,1,"111_191",0,NA,2013,2014,1,5,0,NA,2015,1,5,0,NA,NA,NA
"288","AGPE",111,1,"111_191",0,NA,2013,2015,2,5,0,NA,2016,0,NA,NA,NA,NA,NA
"289","AGPE",111,1,"111_192",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"290","AGPE",111,1,"111_192",0,NA,2013,2014,1,2,0,NA,2015,1,3,1,27,NA,NA
"291","AGPE",111,1,"111_192",0,NA,2013,2015,2,3,1,27,2016,0,NA,NA,NA,NA,NA
"292","AGPE",111,1,"111_193",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"293","AGPE",111,1,"111_194",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"294","AGPE",111,1,"111_194",0,NA,2013,2014,1,2,0,NA,2015,1,2,0,NA,NA,NA
"295","AGPE",111,1,"111_194",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"296","AGPE",111,1,"111_195",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"297","AGPE",111,1,"111_196",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"298","AGPE",111,1,"111_197",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"299","AGPE",111,1,"111_198",0,NA,2013,2013,0,1,0,NA,2014,1,1,0,NA,NA,NA
"300","AGPE",111,1,"111_198",0,NA,2013,2014,1,1,0,NA,2015,0,NA,NA,NA,NA,NA
"301","AGPE",111,1,"111_199",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"302","AGPE",111,1,"111_199",0,NA,2013,2014,1,2,0,NA,2015,1,2,0,NA,NA,NA
"303","AGPE",111,1,"111_199",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"304","AGPE",111,1,"111_2",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"305","AGPE",111,1,"111_20",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"306","AGPE",111,1,"111_200",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"307","AGPE",111,1,"111_201",0,NA,2013,2013,0,1,0,NA,2014,1,2,1,NA,NA,NA
"308","AGPE",111,1,"111_201",0,NA,2013,2014,1,2,1,NA,2015,1,6,3,45,NA,NA
"309","AGPE",111,1,"111_201",0,NA,2013,2015,2,6,3,45,2016,0,NA,NA,NA,NA,NA
"310","AGPE",111,1,"111_202",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"311","AGPE",111,1,"111_202",0,NA,2013,2014,1,4,1,NA,2015,1,4,1,20,NA,NA
"312","AGPE",111,1,"111_202",0,NA,2013,2015,2,4,1,20,2016,0,NA,NA,NA,NA,NA
"313","AGPE",111,1,"111_203",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"314","AGPE",111,1,"111_204",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"315","AGPE",111,1,"111_205",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"316","AGPE",111,1,"111_206",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"317","AGPE",111,1,"111_206",0,NA,2013,2014,1,2,0,NA,2015,1,6,1,27,NA,NA
"318","AGPE",111,1,"111_206",0,NA,2013,2015,2,6,1,27,2016,0,NA,NA,NA,NA,NA
"319","AGPE",111,1,"111_207",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"320","AGPE",111,1,"111_208",0,NA,2013,2013,0,1,0,NA,2014,1,6,1,NA,NA,NA
"321","AGPE",111,1,"111_208",0,NA,2013,2014,1,6,1,NA,2015,1,4,0,NA,NA,NA
"322","AGPE",111,1,"111_208",0,NA,2013,2015,2,4,0,NA,2016,0,NA,NA,NA,NA,NA
"323","AGPE",111,1,"111_209",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"324","AGPE",111,1,"111_21",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"325","AGPE",111,1,"111_210",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"326","AGPE",111,1,"111_210",0,NA,2013,2014,1,4,1,NA,2015,1,7,2,36,NA,NA
"327","AGPE",111,1,"111_210",0,NA,2013,2015,2,7,2,36,2016,0,NA,NA,NA,NA,NA
"328","AGPE",111,1,"111_211",0,NA,2013,2013,0,1,0,NA,2014,1,9,3,NA,NA,NA
"329","AGPE",111,1,"111_211",0,NA,2013,2014,1,9,3,NA,2015,1,13,7,85,NA,NA
"330","AGPE",111,1,"111_211",0,NA,2013,2015,2,13,7,85,2016,0,NA,NA,NA,NA,NA
"331","AGPE",111,1,"111_212",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"332","AGPE",111,1,"111_212",0,NA,2013,2014,1,2,0,NA,2015,1,3,1,40,NA,NA
"333","AGPE",111,1,"111_212",0,NA,2013,2015,2,3,1,40,2016,0,NA,NA,NA,NA,NA
"334","AGPE",111,1,"111_213",0,NA,2013,2013,0,1,0,NA,2014,1,12,3,NA,NA,NA
"335","AGPE",111,1,"111_213",0,NA,2013,2014,1,12,3,NA,2015,1,5,0,NA,NA,NA
"336","AGPE",111,1,"111_213",0,NA,2013,2015,2,5,0,NA,2016,0,NA,NA,NA,NA,NA
"337","AGPE",111,1,"111_214",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"338","AGPE",111,1,"111_214",0,NA,2013,2014,1,5,1,NA,2015,1,3,0,NA,NA,NA
"339","AGPE",111,1,"111_214",0,NA,2013,2015,2,3,0,NA,2016,0,NA,NA,NA,NA,NA
"340","AGPE",111,1,"111_215",0,NA,2013,2013,0,1,0,NA,2014,1,6,1,NA,NA,NA
"341","AGPE",111,1,"111_215",0,NA,2013,2014,1,6,1,NA,2015,1,3,2,50,NA,NA
"342","AGPE",111,1,"111_215",0,NA,2013,2015,2,3,2,50,2016,0,NA,NA,NA,NA,NA
"343","AGPE",111,1,"111_216",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"344","AGPE",111,1,"111_217",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"345","AGPE",111,1,"111_218",0,NA,2013,2013,0,1,0,NA,2014,1,6,1,NA,NA,NA
"346","AGPE",111,1,"111_218",0,NA,2013,2014,1,6,1,NA,2015,1,4,0,NA,NA,NA
"347","AGPE",111,1,"111_218",0,NA,2013,2015,2,4,0,NA,2016,0,NA,NA,NA,NA,NA
"348","AGPE",111,1,"111_219",0,1,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"349","AGPE",111,1,"111_219",0,1,2013,2014,1,3,0,NA,2015,0,NA,NA,NA,NA,NA
"350","AGPE",111,1,"111_22",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"351","AGPE",111,1,"111_220",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"352","AGPE",111,1,"111_220",0,NA,2013,2014,1,5,1,NA,2015,1,2,0,NA,NA,NA
"353","AGPE",111,1,"111_220",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"354","AGPE",111,1,"111_221",0,NA,2013,2013,0,1,0,NA,2014,1,14,4,NA,NA,NA
"355","AGPE",111,1,"111_221",0,NA,2013,2014,1,14,4,NA,2015,1,13,5,123,NA,NA
"356","AGPE",111,1,"111_221",0,NA,2013,2015,2,13,5,123,2016,0,NA,NA,NA,NA,NA
"357","AGPE",111,1,"111_222",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"358","AGPE",111,1,"111_223",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"359","AGPE",111,1,"111_223",0,NA,2013,2014,1,5,1,NA,2015,1,3,0,NA,NA,NA
"360","AGPE",111,1,"111_223",0,NA,2013,2015,2,3,0,NA,2016,0,NA,NA,NA,NA,NA
"361","AGPE",111,1,"111_224",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"362","AGPE",111,1,"111_225",0,NA,2013,2013,0,1,0,NA,2014,1,8,2,NA,NA,NA
"363","AGPE",111,1,"111_225",0,NA,2013,2014,1,8,2,NA,2015,0,NA,NA,NA,NA,NA
"364","AGPE",111,1,"111_226",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"365","AGPE",111,1,"111_227",0,NA,2013,2013,0,1,0,NA,2014,1,7,1,NA,NA,NA
"366","AGPE",111,1,"111_227",0,NA,2013,2014,1,7,1,NA,2015,1,13,3,36,NA,NA
"367","AGPE",111,1,"111_227",0,NA,2013,2015,2,13,3,36,2016,0,NA,NA,NA,NA,NA
"368","AGPE",111,1,"111_228",0,NA,2013,2013,0,1,0,NA,2014,1,7,1,NA,NA,NA
"369","AGPE",111,1,"111_228",0,NA,2013,2014,1,7,1,NA,2015,1,14,2,38.5,NA,NA
"370","AGPE",111,1,"111_228",0,NA,2013,2015,2,14,2,38.5,2016,0,NA,NA,NA,NA,NA
"371","AGPE",111,1,"111_229",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"372","AGPE",111,1,"111_229",0,NA,2013,2014,1,4,0,NA,2015,1,1,0,NA,NA,NA
"373","AGPE",111,1,"111_229",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA,NA,NA
"374","AGPE",111,1,"111_23",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"375","AGPE",111,1,"111_230",0,NA,2013,2013,0,1,0,NA,2014,1,3,1,NA,NA,NA
"376","AGPE",111,1,"111_230",0,NA,2013,2014,1,3,1,NA,2015,1,5,1,42,NA,NA
"377","AGPE",111,1,"111_230",0,NA,2013,2015,2,5,1,42,2016,0,NA,NA,NA,NA,NA
"378","AGPE",111,1,"111_231",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"379","AGPE",111,1,"111_231",0,NA,2013,2014,1,4,1,NA,2015,1,3,0,NA,NA,NA
"380","AGPE",111,1,"111_231",0,NA,2013,2015,2,3,0,NA,2016,0,NA,NA,NA,NA,NA
"381","AGPE",111,1,"111_232",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"382","AGPE",111,1,"111_232",0,NA,2013,2014,1,5,1,NA,2015,0,NA,NA,NA,NA,NA
"383","AGPE",111,1,"111_233",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"384","AGPE",111,1,"111_234",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"385","AGPE",111,1,"111_234",0,NA,2013,2014,1,3,0,NA,2015,1,4,1,38,NA,NA
"386","AGPE",111,1,"111_234",0,NA,2013,2015,2,4,1,38,2016,0,NA,NA,NA,NA,NA
"387","AGPE",111,1,"111_235",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"388","AGPE",111,1,"111_236",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"389","AGPE",111,1,"111_237",0,NA,2013,2013,0,1,0,NA,2014,1,3,1,NA,NA,NA
"390","AGPE",111,1,"111_237",0,NA,2013,2014,1,3,1,NA,2015,1,4,0,NA,NA,NA
"391","AGPE",111,1,"111_237",0,NA,2013,2015,2,4,0,NA,2016,0,NA,NA,NA,NA,NA
"392","AGPE",111,1,"111_238",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"393","AGPE",111,1,"111_239",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"394","AGPE",111,1,"111_24",0,NA,2011,2011,0,1,0,NA,2012,1,3,0,NA,NA,NA
"395","AGPE",111,1,"111_24",0,NA,2011,2012,1,3,0,NA,2013,0,NA,NA,NA,NA,NA
"396","AGPE",111,1,"111_240",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"397","AGPE",111,1,"111_241",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"398","AGPE",111,1,"111_242",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"399","AGPE",111,1,"111_242",0,NA,2013,2014,1,4,1,NA,2015,1,3,0,NA,NA,NA
"400","AGPE",111,1,"111_242",0,NA,2013,2015,2,3,0,NA,2016,0,NA,NA,NA,NA,NA
"401","AGPE",111,1,"111_243",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"402","AGPE",111,1,"111_243",0,NA,2013,2014,1,3,0,NA,2015,1,1,0,NA,NA,NA
"403","AGPE",111,1,"111_243",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA,NA,NA
"404","AGPE",111,1,"111_244",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"405","AGPE",111,1,"111_244",0,NA,2013,2014,1,2,0,NA,2015,1,2,0,NA,NA,NA
"406","AGPE",111,1,"111_244",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"407","AGPE",111,1,"111_245",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"408","AGPE",111,1,"111_246",0,NA,2013,2013,0,1,0,NA,2014,1,14,5,NA,NA,NA
"409","AGPE",111,1,"111_246",0,NA,2013,2014,1,14,5,NA,2015,1,7,2,54.5,NA,NA
"410","AGPE",111,1,"111_246",0,NA,2013,2015,2,7,2,54.5,2016,0,NA,NA,NA,NA,NA
"411","AGPE",111,1,"111_247",0,NA,2013,2013,0,1,0,NA,2014,1,6,2,NA,NA,NA
"412","AGPE",111,1,"111_247",0,NA,2013,2014,1,6,2,NA,2015,1,3,0,NA,NA,NA
"413","AGPE",111,1,"111_247",0,NA,2013,2015,2,3,0,NA,2016,0,NA,NA,NA,NA,NA
"414","AGPE",111,1,"111_248",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"415","AGPE",111,1,"111_249",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"416","AGPE",111,1,"111_25",0,NA,2011,2011,0,1,0,NA,2012,1,1,0,NA,NA,NA
"417","AGPE",111,1,"111_25",0,NA,2011,2012,1,1,0,NA,2013,0,NA,NA,NA,NA,NA
"418","AGPE",111,1,"111_250",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"419","AGPE",111,1,"111_251",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"420","AGPE",111,1,"111_252",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"421","AGPE",111,1,"111_253",0,NA,2013,2013,0,1,0,NA,2014,1,4,0,NA,NA,NA
"422","AGPE",111,1,"111_253",0,NA,2013,2014,1,4,0,NA,2015,1,1,0,NA,NA,NA
"423","AGPE",111,1,"111_253",0,NA,2013,2015,2,1,0,NA,2016,1,1,0,NA,NA,NA
"424","AGPE",111,1,"111_253",0,NA,2013,2016,3,1,0,NA,2017,0,NA,NA,NA,NA,NA
"425","AGPE",111,1,"111_254",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"426","AGPE",111,1,"111_255",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"427","AGPE",111,1,"111_256",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"428","AGPE",111,1,"111_257",0,NA,2013,2013,0,1,0,NA,2014,1,10,1,NA,NA,NA
"429","AGPE",111,1,"111_257",0,NA,2013,2014,1,10,1,NA,2015,1,8,2,19.5,NA,NA
"430","AGPE",111,1,"111_257",0,NA,2013,2015,2,8,2,19.5,2016,0,NA,NA,NA,NA,NA
"431","AGPE",111,1,"111_258",0,NA,2013,2013,0,1,0,NA,2014,1,2,0,NA,NA,NA
"432","AGPE",111,1,"111_258",0,NA,2013,2014,1,2,0,NA,2015,1,2,0,NA,NA,NA
"433","AGPE",111,1,"111_258",0,NA,2013,2015,2,2,0,NA,2016,0,NA,NA,NA,NA,NA
"434","AGPE",111,1,"111_259",0,NA,2013,2013,0,1,0,NA,2014,1,3,1,NA,NA,NA
"435","AGPE",111,1,"111_259",0,NA,2013,2014,1,3,1,NA,2015,1,3,1,9,NA,NA
"436","AGPE",111,1,"111_259",0,NA,2013,2015,2,3,1,9,2016,1,2,1,14,NA,NA
"437","AGPE",111,1,"111_259",0,NA,2013,2016,3,2,1,14,2017,0,NA,NA,NA,NA,NA
"438","AGPE",111,1,"111_26",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"439","AGPE",111,1,"111_260",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"440","AGPE",111,1,"111_260",0,NA,2013,2014,1,4,1,NA,2015,1,1,0,NA,NA,NA
"441","AGPE",111,1,"111_260",0,NA,2013,2015,2,1,0,NA,2016,1,1,0,NA,NA,NA
"442","AGPE",111,1,"111_260",0,NA,2013,2016,3,1,0,NA,2017,0,NA,NA,NA,NA,NA
"443","AGPE",111,1,"111_261",0,NA,2013,2013,0,1,0,NA,2014,1,3,1,NA,NA,NA
"444","AGPE",111,1,"111_261",0,NA,2013,2014,1,3,1,NA,2015,1,1,0,NA,NA,NA
"445","AGPE",111,1,"111_261",0,NA,2013,2015,2,1,0,NA,2016,1,2,0,NA,NA,NA
"446","AGPE",111,1,"111_261",0,NA,2013,2016,3,2,0,NA,2017,0,NA,NA,NA,NA,NA
"447","AGPE",111,1,"111_262",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"448","AGPE",111,1,"111_263",0,NA,2013,2013,0,1,0,NA,2014,1,3,0,NA,NA,NA
"449","AGPE",111,1,"111_263",0,NA,2013,2014,1,3,0,NA,2015,1,4,0,NA,NA,NA
"450","AGPE",111,1,"111_263",0,NA,2013,2015,2,4,0,NA,2016,1,3,1,6.5,NA,NA
"451","AGPE",111,1,"111_263",0,NA,2013,2016,3,3,1,6.5,2017,0,NA,NA,NA,NA,NA
"452","AGPE",111,1,"111_264",0,NA,2013,2013,0,1,0,NA,2014,1,7,2,NA,NA,NA
"453","AGPE",111,1,"111_264",0,NA,2013,2014,1,7,2,NA,2015,0,NA,NA,NA,NA,NA
"454","AGPE",111,1,"111_265",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,1.392,1.468
"455","AGPE",111,1,"111_265",0,NA,2013,2014,1,4,1,NA,2015,1,1,0,NA,1.392,1.468
"456","AGPE",111,1,"111_265",0,NA,2013,2015,2,1,0,NA,2016,1,1,0,NA,1.392,1.468
"457","AGPE",111,1,"111_265",0,NA,2013,2016,3,1,0,NA,2017,1,3,1,29,1.392,1.468
"458","AGPE",111,1,"111_266",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"459","AGPE",111,1,"111_267",0,NA,2013,2013,0,1,0,NA,2014,1,9,2,NA,1.266,1.484
"460","AGPE",111,1,"111_267",0,NA,2013,2014,1,9,2,NA,2015,1,2,1,7,1.266,1.484
"461","AGPE",111,1,"111_267",0,NA,2013,2015,2,2,1,7,2016,1,1,0,NA,1.266,1.484
"462","AGPE",111,1,"111_267",0,NA,2013,2016,3,1,0,NA,2017,1,3,1,33,1.266,1.484
"463","AGPE",111,1,"111_268",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,1.901,0.547
"464","AGPE",111,1,"111_268",0,NA,2013,2014,1,4,1,NA,2015,1,5,1,19,1.901,0.547
"465","AGPE",111,1,"111_268",0,NA,2013,2015,2,5,1,19,2016,1,2,0,NA,1.901,0.547
"466","AGPE",111,1,"111_268",0,NA,2013,2016,3,2,0,NA,2017,1,3,1,36,1.901,0.547
"467","AGPE",111,1,"111_269",0,NA,2013,2013,0,1,0,NA,2014,1,5,1,NA,NA,NA
"468","AGPE",111,1,"111_269",0,NA,2013,2014,1,5,1,NA,2015,1,4,0,NA,NA,NA
"469","AGPE",111,1,"111_269",0,NA,2013,2015,2,4,0,NA,2016,0,NA,NA,NA,NA,NA
"470","AGPE",111,1,"111_27",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"471","AGPE",111,1,"111_270",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"472","AGPE",111,1,"111_270",0,NA,2013,2014,1,4,1,NA,2015,1,4,2,21,NA,NA
"473","AGPE",111,1,"111_270",0,NA,2013,2015,2,4,2,21,2016,0,NA,NA,NA,NA,NA
"474","AGPE",111,1,"111_271",0,NA,2013,2013,0,1,0,NA,2014,0,NA,NA,NA,NA,NA
"475","AGPE",111,1,"111_272",0,NA,2013,2013,0,1,0,NA,2014,1,6,1,NA,NA,NA
"476","AGPE",111,1,"111_272",0,NA,2013,2014,1,6,1,NA,2015,1,1,0,NA,NA,NA
"477","AGPE",111,1,"111_272",0,NA,2013,2015,2,1,0,NA,2016,0,NA,NA,NA,NA,NA
"478","AGPE",111,1,"111_273",0,NA,2013,2013,0,1,0,NA,2014,1,8,3,NA,NA,NA
"479","AGPE",111,1,"111_273",0,NA,2013,2014,1,8,3,NA,2015,1,17,6,38.5,NA,NA
"480","AGPE",111,1,"111_273",0,NA,2013,2015,2,17,6,38.5,2016,0,NA,NA,NA,NA,NA
"481","AGPE",111,1,"111_274",0,NA,2013,2013,0,1,0,NA,2014,1,4,1,NA,NA,NA
"482","AGPE",111,1,"111_274",0,NA,2013,2014,1,4,1,NA,2015,0,NA,NA,NA,NA,NA
"483","AGPE",111,1,"111_275",0,NA,2013,2013,0,1,0,NA,2014,1,3,1,NA,1.383,1.392
"484","AGPE",111,1,"111_275",0,NA,2013,2014,1,3,1,NA,2015,1,3,2,19,1.383,1.392
"485","AGPE",111,1,"111_275",0,NA,2013,2015,2,3,2,19,2016,1,3,0,NA,1.383,1.392
"486","AGPE",111,1,"111_275",0,NA,2013,2016,3,3,0,NA,2017,1,6,4,66.3333333333333,1.383,1.392
"487","AGPE",111,1,"111_276",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"488","AGPE",111,1,"111_277",0,NA,2014,2014,0,1,0,NA,2015,1,1,0,NA,NA,NA
"489","AGPE",111,1,"111_277",0,NA,2014,2015,1,1,0,NA,2016,0,NA,NA,NA,NA,NA
"490","AGPE",111,1,"111_278",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"491","AGPE",111,1,"111_279",0,NA,2014,2014,0,1,0,NA,2015,1,2,1,32,NA,NA
"492","AGPE",111,1,"111_279",0,NA,2014,2015,1,2,1,32,2016,0,NA,NA,NA,NA,NA
"493","AGPE",111,1,"111_28",0,NA,2011,2011,0,1,0,NA,2012,0,NA,NA,NA,NA,NA
"494","AGPE",111,1,"111_280",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"495","AGPE",111,1,"111_281",0,NA,2014,2014,0,1,0,NA,2015,1,4,1,68,1.697,0.812
"496","AGPE",111,1,"111_281",0,NA,2014,2015,1,4,1,68,2016,1,9,4,56,1.697,0.812
"497","AGPE",111,1,"111_281",0,NA,2014,2016,2,9,4,56,2017,1,9,5,51,1.697,0.812
"498","AGPE",111,1,"111_282",0,NA,2014,2014,0,1,0,NA,2015,1,10,2,66.5,NA,NA
